# Columns: t (s), T_gam (MeV), T_nue (MeV), T_numu (MeV), mu_nue (MeV), mu_numu (MeV), z
 8.98022439e-03    9.06941174e+00    9.06941138e+00    9.06941138e+00   -3.03235146e-05  -3.03235146e-05    1.00000684e+00
 9.10708803e-03    9.00602513e+00    9.00602475e+00    9.00602475e+00   -3.11408330e-05  -3.11408330e-05    1.00000736e+00
 9.23395168e-03    8.94394934e+00    8.94394895e+00    8.94394895e+00   -3.19650820e-05  -3.19650820e-05    1.00000789e+00
 9.36081532e-03    8.88313982e+00    8.88313941e+00    8.88313941e+00   -3.27964555e-05  -3.27964555e-05    1.00000842e+00
 9.51303926e-03    8.81178597e+00    8.81178554e+00    8.81178554e+00   -3.38033109e-05  -3.38033109e-05    1.00000905e+00
 9.66526319e-03    8.74212458e+00    8.74212412e+00    8.74212412e+00   -3.48214724e-05  -3.48214724e-05    1.00000969e+00
 9.81748713e-03    8.67408976e+00    8.67408927e+00    8.67408927e+00   -3.58522895e-05  -3.58522895e-05    1.00001032e+00
 9.96971107e-03    8.60761916e+00    8.60761865e+00    8.60761865e+00   -3.68949611e-05  -3.68949611e-05    1.00001095e+00
 1.01219350e-02    8.54265373e+00    8.54265319e+00    8.54265319e+00   -3.79482796e-05  -3.79482796e-05    1.00001159e+00
 1.02741589e-02    8.47913753e+00    8.47913696e+00    8.47913696e+00   -3.90134393e-05  -3.90134393e-05    1.00001223e+00
 1.04884851e-02    8.39206387e+00    8.39206327e+00    8.39206327e+00   -4.05337733e-05  -4.05337733e-05    1.00001312e+00
 1.07028112e-02    8.30761905e+00    8.30761841e+00    8.30761841e+00   -4.20783501e-05  -4.20783501e-05    1.00001402e+00
 1.09171373e-02    8.22567338e+00    8.22567270e+00    8.22567270e+00   -4.36447563e-05  -4.36447563e-05    1.00001492e+00
 1.11314634e-02    8.14610597e+00    8.14610524e+00    8.14610524e+00   -4.52322560e-05  -4.52322560e-05    1.00001581e+00
 1.13457895e-02    8.06880395e+00    8.06880317e+00    8.06880317e+00   -4.68426839e-05  -4.68426839e-05    1.00001671e+00
 1.15601156e-02    7.99366185e+00    7.99366103e+00    7.99366103e+00   -4.84761341e-05  -4.84761341e-05    1.00001762e+00
 1.18229706e-02    7.90431008e+00    7.90430919e+00    7.90430919e+00   -5.05073718e-05  -5.05073718e-05    1.00001872e+00
 1.20858256e-02    7.81788944e+00    7.81788848e+00    7.81788848e+00   -5.25683068e-05  -5.25683068e-05    1.00001983e+00
 1.23486807e-02    7.73424308e+00    7.73424205e+00    7.73424205e+00   -5.46613247e-05  -5.46613247e-05    1.00002094e+00
 1.26115357e-02    7.65322567e+00    7.65322458e+00    7.65322458e+00   -5.67865194e-05  -5.67865194e-05    1.00002205e+00
 1.28743907e-02    7.57470235e+00    7.57470118e+00    7.57470118e+00   -5.89395899e-05  -5.89395899e-05    1.00002316e+00
 1.31372457e-02    7.49854771e+00    7.49854646e+00    7.49854646e+00   -6.11189298e-05  -6.11189298e-05    1.00002428e+00
 1.34001007e-02    7.42464503e+00    7.42464370e+00    7.42464370e+00   -6.33296003e-05  -6.33296003e-05    1.00002539e+00
 1.36629558e-02    7.35288546e+00    7.35288404e+00    7.35288404e+00   -6.55739297e-05  -6.55739297e-05    1.00002651e+00
 1.39258108e-02    7.28316738e+00    7.28316588e+00    7.28316588e+00   -6.78429024e-05  -6.78429024e-05    1.00002763e+00
 1.42234995e-02    7.20655593e+00    7.20655433e+00    7.20655433e+00   -7.04396519e-05  -7.04396519e-05    1.00002889e+00
 1.45211883e-02    7.13231264e+00    7.13231092e+00    7.13231092e+00   -7.30699363e-05  -7.30699363e-05    1.00003016e+00
 1.48188770e-02    7.06031795e+00    7.06031612e+00    7.06031612e+00   -7.57376140e-05  -7.57376140e-05    1.00003144e+00
 1.51165658e-02    6.99046060e+00    6.99045866e+00    6.99045866e+00   -7.84382483e-05  -7.84382483e-05    1.00003271e+00
 1.54142545e-02    6.92263691e+00    6.92263484e+00    6.92263484e+00   -8.11669005e-05  -8.11669005e-05    1.00003399e+00
 1.57119433e-02    6.85675007e+00    6.85674787e+00    6.85674787e+00   -8.39259921e-05  -8.39259921e-05    1.00003526e+00
 1.60528668e-02    6.78355718e+00    6.78355483e+00    6.78355483e+00   -8.71252984e-05  -8.71252984e-05    1.00003673e+00
 1.63937904e-02    6.71265959e+00    6.71265708e+00    6.71265708e+00   -9.03650258e-05  -9.03650258e-05    1.00003820e+00
 1.67347139e-02    6.64393977e+00    6.64393709e+00    6.64393709e+00   -9.36399026e-05  -9.36399026e-05    1.00003967e+00
 1.70756375e-02    6.57728847e+00    6.57728563e+00    6.57728563e+00   -9.69489895e-05  -9.69489895e-05    1.00004114e+00
 1.74165610e-02    6.51260397e+00    6.51260095e+00    6.51260095e+00   -1.00295851e-04  -1.00295851e-04    1.00004262e+00
 1.77574845e-02    6.44979141e+00    6.44978820e+00    6.44978820e+00   -1.03679949e-04  -1.03679949e-04    1.00004410e+00
 1.81410611e-02    6.38124816e+00    6.38124473e+00    6.38124473e+00   -1.07524297e-04  -1.07524297e-04    1.00004576e+00
 1.85246376e-02    6.31484510e+00    6.31484144e+00    6.31484144e+00   -1.11403418e-04  -1.11403418e-04    1.00004743e+00
 1.89082142e-02    6.25047311e+00    6.25046922e+00    6.25046922e+00   -1.15324558e-04  -1.15324558e-04    1.00004910e+00
 1.92917908e-02    6.18803074e+00    6.18802661e+00    6.18802661e+00   -1.19293044e-04  -1.19293044e-04    1.00005078e+00
