# entropy density for QED , [dp^{(n)}/dT] = MeV^3 (n = order of perturbative correction)
# results from Escudero, Jackson, Laine and Sandner ArXiv:2511.04747 with me = 0.51099895 MeV, alpha = 1/137.035999084
# columns: T_ga [MeV],   dp^{(0)}/dT,   dp^{(2)non-log}/dT,   dp^{(2)log}/dT,   dp^{(3)}/dT,   dp^{(4)}/dT,   dp^{(5)}/dT
 9.586357974710e-02   +9.220408208494e-04   -1.8205e-07   +2.6147e-09   +1.9793e-08   -9.9203e-09   -1.4445e-09
 9.594978158303e-02   +9.250002267250e-04   -1.8326e-07   +2.6401e-09   +1.9943e-08   -9.9457e-09   -1.4487e-09
 9.603606093283e-02   +9.279697835423e-04   -1.8446e-07   +2.6657e-09   +2.0094e-08   -9.9711e-09   -1.4529e-09
 9.612241786620e-02   +9.309495266728e-04   -1.8568e-07   +2.6915e-09   +2.0246e-08   -9.9966e-09   -1.4572e-09
 9.620885245290e-02   +9.339394916038e-04   -1.8690e-07   +2.7176e-09   +2.0399e-08   -1.0022e-08   -1.4614e-09
 9.629536476275e-02   +9.369397139390e-04   -1.8813e-07   +2.7438e-09   +2.0553e-08   -1.0048e-08   -1.4657e-09
 9.638195486565e-02   +9.399502293984e-04   -1.8937e-07   +2.7703e-09   +2.0708e-08   -1.0073e-08   -1.4700e-09
 9.646862283155e-02   +9.429710738190e-04   -1.9061e-07   +2.7971e-09   +2.0865e-08   -1.0099e-08   -1.4742e-09
 9.655536873046e-02   +9.460022831551e-04   -1.9186e-07   +2.8240e-09   +2.1022e-08   -1.0125e-08   -1.4785e-09
 9.664219263247e-02   +9.490438934781e-04   -1.9312e-07   +2.8512e-09   +2.1180e-08   -1.0151e-08   -1.4828e-09
 9.672909460771e-02   +9.520959409777e-04   -1.9439e-07   +2.8787e-09   +2.1340e-08   -1.0177e-08   -1.4872e-09
 9.681607472640e-02   +9.551584619616e-04   -1.9566e-07   +2.9063e-09   +2.1500e-08   -1.0202e-08   -1.4915e-09
 9.690313305878e-02   +9.582314928560e-04   -1.9694e-07   +2.9342e-09   +2.1661e-08   -1.0229e-08   -1.4959e-09
 9.699026967521e-02   +9.613150702061e-04   -1.9823e-07   +2.9624e-09   +2.1824e-08   -1.0255e-08   -1.5003e-09
 9.707748464607e-02   +9.644092306760e-04   -1.9953e-07   +2.9908e-09   +2.1988e-08   -1.0281e-08   -1.5046e-09
 9.716477804181e-02   +9.675140110497e-04   -2.0084e-07   +3.0195e-09   +2.2152e-08   -1.0307e-08   -1.5090e-09
 9.725214993297e-02   +9.706294482308e-04   -2.0215e-07   +3.0484e-09   +2.2318e-08   -1.0333e-08   -1.5134e-09
 9.733960039012e-02   +9.737555792433e-04   -2.0347e-07   +3.0775e-09   +2.2485e-08   -1.0360e-08   -1.5179e-09
 9.742712948391e-02   +9.768924412316e-04   -2.0480e-07   +3.1069e-09   +2.2653e-08   -1.0386e-08   -1.5223e-09
 9.751473728506e-02   +9.800400714613e-04   -2.0613e-07   +3.1366e-09   +2.2823e-08   -1.0413e-08   -1.5267e-09
 9.760242386433e-02   +9.831985073187e-04   -2.0748e-07   +3.1665e-09   +2.2993e-08   -1.0439e-08   -1.5312e-09
 9.769018929257e-02   +9.863677863123e-04   -2.0883e-07   +3.1966e-09   +2.3164e-08   -1.0466e-08   -1.5357e-09
 9.777803364067e-02   +9.895479460720e-04   -2.1019e-07   +3.2271e-09   +2.3337e-08   -1.0492e-08   -1.5402e-09
 9.786595697961e-02   +9.927390243503e-04   -2.1155e-07   +3.2578e-09   +2.3511e-08   -1.0519e-08   -1.5447e-09
 9.795395938042e-02   +9.959410590222e-04   -2.1293e-07   +3.2887e-09   +2.3686e-08   -1.0546e-08   -1.5492e-09
 9.804204091418e-02   +9.991540880857e-04   -2.1431e-07   +3.3199e-09   +2.3862e-08   -1.0573e-08   -1.5537e-09
 9.813020165205e-02   +1.002378149662e-03   -2.1571e-07   +3.3514e-09   +2.4039e-08   -1.0600e-08   -1.5583e-09
 9.821844166526e-02   +1.005613281996e-03   -2.1711e-07   +3.3832e-09   +2.4217e-08   -1.0627e-08   -1.5628e-09
 9.830676102509e-02   +1.008859523457e-03   -2.1851e-07   +3.4152e-09   +2.4397e-08   -1.0654e-08   -1.5674e-09
 9.839515980289e-02   +1.012116912538e-03   -2.1993e-07   +3.4475e-09   +2.4577e-08   -1.0681e-08   -1.5720e-09
 9.848363807008e-02   +1.015385487857e-03   -2.2136e-07   +3.4801e-09   +2.4759e-08   -1.0708e-08   -1.5766e-09
 9.857219589813e-02   +1.018665288158e-03   -2.2279e-07   +3.5130e-09   +2.4943e-08   -1.0735e-08   -1.5812e-09
 9.866083335858e-02   +1.021956352307e-03   -2.2423e-07   +3.5461e-09   +2.5127e-08   -1.0763e-08   -1.5859e-09
 9.874955052304e-02   +1.025258719301e-03   -2.2568e-07   +3.5795e-09   +2.5312e-08   -1.0790e-08   -1.5905e-09
 9.883834746319e-02   +1.028572428259e-03   -2.2714e-07   +3.6132e-09   +2.5499e-08   -1.0818e-08   -1.5952e-09
 9.892722425075e-02   +1.031897518428e-03   -2.2861e-07   +3.6472e-09   +2.5687e-08   -1.0845e-08   -1.5999e-09
 9.901618095753e-02   +1.035234029182e-03   -2.3009e-07   +3.6815e-09   +2.5877e-08   -1.0873e-08   -1.6045e-09
 9.910521765539e-02   +1.038582000021e-03   -2.3157e-07   +3.7161e-09   +2.6067e-08   -1.0900e-08   -1.6092e-09
 9.919433441627e-02   +1.041941470575e-03   -2.3306e-07   +3.7510e-09   +2.6259e-08   -1.0928e-08   -1.6140e-09
 9.928353131215e-02   +1.045312480598e-03   -2.3456e-07   +3.7861e-09   +2.6452e-08   -1.0956e-08   -1.6187e-09
 9.937280841509e-02   +1.048695069976e-03   -2.3608e-07   +3.8216e-09   +2.6646e-08   -1.0984e-08   -1.6235e-09
 9.946216579721e-02   +1.052089278722e-03   -2.3760e-07   +3.8573e-09   +2.6842e-08   -1.1012e-08   -1.6282e-09
 9.955160353071e-02   +1.055495146978e-03   -2.3912e-07   +3.8934e-09   +2.7038e-08   -1.1040e-08   -1.6330e-09
 9.964112168784e-02   +1.058912715016e-03   -2.4066e-07   +3.9298e-09   +2.7237e-08   -1.1068e-08   -1.6378e-09
 9.973072034092e-02   +1.062342023236e-03   -2.4221e-07   +3.9665e-09   +2.7436e-08   -1.1096e-08   -1.6426e-09
 9.982039956232e-02   +1.065783112170e-03   -2.4376e-07   +4.0034e-09   +2.7637e-08   -1.1124e-08   -1.6474e-09
 9.991015942450e-02   +1.069236022479e-03   -2.4533e-07   +4.0407e-09   +2.7839e-08   -1.1152e-08   -1.6522e-09
 9.999999999997e-02   +1.072700794957e-03   -2.4690e-07   +4.0783e-09   +2.8042e-08   -1.1181e-08   -1.6571e-09
 1.000899213613e-01   +1.076177470526e-03   -2.4848e-07   +4.1163e-09   +2.8247e-08   -1.1209e-08   -1.6620e-09
 1.001799235812e-01   +1.079666090241e-03   -2.5007e-07   +4.1545e-09   +2.8452e-08   -1.1238e-08   -1.6669e-09
 1.002700067322e-01   +1.083166695290e-03   -2.5168e-07   +4.1931e-09   +2.8660e-08   -1.1266e-08   -1.6718e-09
 1.003601708873e-01   +1.086679326993e-03   -2.5328e-07   +4.2320e-09   +2.8868e-08   -1.1295e-08   -1.6767e-09
 1.004504161192e-01   +1.090204026800e-03   -2.5490e-07   +4.2712e-09   +2.9078e-08   -1.1323e-08   -1.6816e-09
 1.005407425008e-01   +1.093740836297e-03   -2.5653e-07   +4.3107e-09   +2.9290e-08   -1.1352e-08   -1.6865e-09
 1.006311501052e-01   +1.097289797202e-03   -2.5817e-07   +4.3506e-09   +2.9502e-08   -1.1381e-08   -1.6915e-09
 1.007216390053e-01   +1.100850951367e-03   -2.5982e-07   +4.3908e-09   +2.9717e-08   -1.1410e-08   -1.6965e-09
 1.008122092743e-01   +1.104424340778e-03   -2.6148e-07   +4.4313e-09   +2.9932e-08   -1.1439e-08   -1.7015e-09
 1.009028609852e-01   +1.108010007556e-03   -2.6314e-07   +4.4722e-09   +3.0149e-08   -1.1468e-08   -1.7065e-09
 1.009935942115e-01   +1.111607993957e-03   -2.6482e-07   +4.5134e-09   +3.0367e-08   -1.1497e-08   -1.7115e-09
 1.010844090262e-01   +1.115218342371e-03   -2.6651e-07   +4.5549e-09   +3.0587e-08   -1.1526e-08   -1.7165e-09
 1.011753055029e-01   +1.118841095324e-03   -2.6820e-07   +4.5968e-09   +3.0808e-08   -1.1555e-08   -1.7216e-09
 1.012662837150e-01   +1.122476295478e-03   -2.6991e-07   +4.6391e-09   +3.1030e-08   -1.1585e-08   -1.7267e-09
 1.013573437359e-01   +1.126123985634e-03   -2.7162e-07   +4.6817e-09   +3.1254e-08   -1.1614e-08   -1.7317e-09
 1.014484856392e-01   +1.129784208725e-03   -2.7335e-07   +4.7246e-09   +3.1479e-08   -1.1643e-08   -1.7369e-09
 1.015397094985e-01   +1.133457007825e-03   -2.7508e-07   +4.7679e-09   +3.1706e-08   -1.1673e-08   -1.7420e-09
 1.016310153876e-01   +1.137142426143e-03   -2.7683e-07   +4.8116e-09   +3.1935e-08   -1.1703e-08   -1.7471e-09
 1.017224033802e-01   +1.140840507028e-03   -2.7858e-07   +4.8556e-09   +3.2164e-08   -1.1732e-08   -1.7523e-09
 1.018138735501e-01   +1.144551293966e-03   -2.8035e-07   +4.9000e-09   +3.2395e-08   -1.1762e-08   -1.7574e-09
 1.019054259712e-01   +1.148274830582e-03   -2.8213e-07   +4.9448e-09   +3.2628e-08   -1.1792e-08   -1.7626e-09
 1.019970607175e-01   +1.152011160640e-03   -2.8391e-07   +4.9899e-09   +3.2862e-08   -1.1822e-08   -1.7678e-09
 1.020887778631e-01   +1.155760328043e-03   -2.8571e-07   +5.0354e-09   +3.3098e-08   -1.1852e-08   -1.7730e-09
 1.021805774819e-01   +1.159522376834e-03   -2.8751e-07   +5.0812e-09   +3.3335e-08   -1.1882e-08   -1.7782e-09
 1.022724596482e-01   +1.163297351198e-03   -2.8933e-07   +5.1275e-09   +3.3573e-08   -1.1912e-08   -1.7835e-09
 1.023644244362e-01   +1.167085295457e-03   -2.9116e-07   +5.1741e-09   +3.3814e-08   -1.1942e-08   -1.7888e-09
 1.024564719201e-01   +1.170886254077e-03   -2.9300e-07   +5.2211e-09   +3.4055e-08   -1.1972e-08   -1.7940e-09
 1.025486021745e-01   +1.174700271664e-03   -2.9484e-07   +5.2685e-09   +3.4298e-08   -1.2003e-08   -1.7993e-09
 1.026408152736e-01   +1.178527392967e-03   -2.9670e-07   +5.3162e-09   +3.4543e-08   -1.2033e-08   -1.8046e-09
 1.027331112920e-01   +1.182367662876e-03   -2.9857e-07   +5.3644e-09   +3.4790e-08   -1.2064e-08   -1.8100e-09
 1.028254903042e-01   +1.186221126423e-03   -3.0045e-07   +5.4130e-09   +3.5037e-08   -1.2094e-08   -1.8153e-09
 1.029179523849e-01   +1.190087828784e-03   -3.0234e-07   +5.4619e-09   +3.5287e-08   -1.2125e-08   -1.8207e-09
 1.030104976087e-01   +1.193967815279e-03   -3.0424e-07   +5.5112e-09   +3.5538e-08   -1.2155e-08   -1.8260e-09
 1.031031260505e-01   +1.197861131370e-03   -3.0615e-07   +5.5610e-09   +3.5790e-08   -1.2186e-08   -1.8314e-09
 1.031958377850e-01   +1.201767822664e-03   -3.0808e-07   +5.6111e-09   +3.6045e-08   -1.2217e-08   -1.8368e-09
 1.032886328872e-01   +1.205687934912e-03   -3.1001e-07   +5.6617e-09   +3.6300e-08   -1.2248e-08   -1.8423e-09
 1.033815114320e-01   +1.209621514012e-03   -3.1196e-07   +5.7126e-09   +3.6558e-08   -1.2279e-08   -1.8477e-09
 1.034744734944e-01   +1.213568606005e-03   -3.1391e-07   +5.7640e-09   +3.6817e-08   -1.2310e-08   -1.8532e-09
 1.035675191497e-01   +1.217529257078e-03   -3.1588e-07   +5.8158e-09   +3.7077e-08   -1.2341e-08   -1.8587e-09
 1.036606484728e-01   +1.221503513565e-03   -3.1785e-07   +5.8680e-09   +3.7340e-08   -1.2372e-08   -1.8642e-09
 1.037538615391e-01   +1.225491421946e-03   -3.1985e-07   +5.9207e-09   +3.7603e-08   -1.2404e-08   -1.8697e-09
 1.038471584238e-01   +1.229493028848e-03   -3.2185e-07   +5.9737e-09   +3.7869e-08   -1.2435e-08   -1.8752e-09
 1.039405392024e-01   +1.233508381045e-03   -3.2386e-07   +6.0272e-09   +3.8136e-08   -1.2466e-08   -1.8808e-09
 1.040340039502e-01   +1.237537525460e-03   -3.2588e-07   +6.0811e-09   +3.8405e-08   -1.2498e-08   -1.8863e-09
 1.041275527428e-01   +1.241580509163e-03   -3.2792e-07   +6.1355e-09   +3.8676e-08   -1.2529e-08   -1.8919e-09
 1.042211856558e-01   +1.245637379373e-03   -3.2996e-07   +6.1903e-09   +3.8948e-08   -1.2561e-08   -1.8975e-09
 1.043149027647e-01   +1.249708183457e-03   -3.3202e-07   +6.2455e-09   +3.9222e-08   -1.2593e-08   -1.9031e-09
 1.044087041453e-01   +1.253792968932e-03   -3.3409e-07   +6.3012e-09   +3.9498e-08   -1.2625e-08   -1.9088e-09
 1.045025898735e-01   +1.257891783466e-03   -3.3617e-07   +6.3573e-09   +3.9775e-08   -1.2657e-08   -1.9144e-09
 1.045965600249e-01   +1.262004674876e-03   -3.3826e-07   +6.4138e-09   +4.0054e-08   -1.2689e-08   -1.9201e-09
 1.046906146756e-01   +1.266131691129e-03   -3.4037e-07   +6.4708e-09   +4.0335e-08   -1.2721e-08   -1.9258e-09
 1.047847539015e-01   +1.270272880345e-03   -3.4248e-07   +6.5283e-09   +4.0617e-08   -1.2753e-08   -1.9315e-09
 1.048789777787e-01   +1.274428290792e-03   -3.4461e-07   +6.5862e-09   +4.0902e-08   -1.2785e-08   -1.9372e-09
 1.049732863833e-01   +1.278597970895e-03   -3.4675e-07   +6.6446e-09   +4.1188e-08   -1.2817e-08   -1.9429e-09
 1.050676797914e-01   +1.282781969226e-03   -3.4890e-07   +6.7035e-09   +4.1476e-08   -1.2850e-08   -1.9487e-09
 1.051621580794e-01   +1.286980334516e-03   -3.5107e-07   +6.7628e-09   +4.1765e-08   -1.2882e-08   -1.9545e-09
 1.052567213236e-01   +1.291193115638e-03   -3.5324e-07   +6.8226e-09   +4.2057e-08   -1.2915e-08   -1.9603e-09
 1.053513696003e-01   +1.295420361630e-03   -3.5543e-07   +6.8828e-09   +4.2350e-08   -1.2947e-08   -1.9661e-09
 1.054461029860e-01   +1.299662121679e-03   -3.5763e-07   +6.9436e-09   +4.2645e-08   -1.2980e-08   -1.9719e-09
 1.055409215573e-01   +1.303918445127e-03   -3.5985e-07   +7.0048e-09   +4.2942e-08   -1.3013e-08   -1.9778e-09
 1.056358253907e-01   +1.308189381470e-03   -3.6207e-07   +7.0665e-09   +4.3241e-08   -1.3046e-08   -1.9836e-09
 1.057308145630e-01   +1.312474980361e-03   -3.6431e-07   +7.1287e-09   +4.3541e-08   -1.3079e-08   -1.9895e-09
 1.058258891508e-01   +1.316775291606e-03   -3.6656e-07   +7.1914e-09   +4.3844e-08   -1.3111e-08   -1.9954e-09
 1.059210492310e-01   +1.321090365171e-03   -3.6883e-07   +7.2545e-09   +4.4148e-08   -1.3145e-08   -2.0013e-09
 1.060162948804e-01   +1.325420251174e-03   -3.7110e-07   +7.3182e-09   +4.4454e-08   -1.3178e-08   -2.0073e-09
 1.061116261760e-01   +1.329764999892e-03   -3.7339e-07   +7.3824e-09   +4.4762e-08   -1.3211e-08   -2.0132e-09
 1.062070431948e-01   +1.334124661760e-03   -3.7569e-07   +7.4471e-09   +4.5072e-08   -1.3244e-08   -2.0192e-09
 1.063025460139e-01   +1.338499287371e-03   -3.7801e-07   +7.5123e-09   +4.5384e-08   -1.3278e-08   -2.0252e-09
 1.063981347104e-01   +1.342888927473e-03   -3.8033e-07   +7.5780e-09   +4.5698e-08   -1.3311e-08   -2.0312e-09
 1.064938093615e-01   +1.347293632977e-03   -3.8267e-07   +7.6442e-09   +4.6013e-08   -1.3345e-08   -2.0373e-09
 1.065895700447e-01   +1.351713454950e-03   -3.8503e-07   +7.7109e-09   +4.6331e-08   -1.3378e-08   -2.0433e-09
 1.066854168371e-01   +1.356148444619e-03   -3.8739e-07   +7.7782e-09   +4.6651e-08   -1.3412e-08   -2.0494e-09
 1.067813498163e-01   +1.360598653372e-03   -3.8977e-07   +7.8459e-09   +4.6972e-08   -1.3446e-08   -2.0555e-09
 1.068773690597e-01   +1.365064132757e-03   -3.9216e-07   +7.9142e-09   +4.7295e-08   -1.3480e-08   -2.0616e-09
 1.069734746449e-01   +1.369544934482e-03   -3.9457e-07   +7.9831e-09   +4.7621e-08   -1.3514e-08   -2.0677e-09
 1.070696666496e-01   +1.374041110417e-03   -3.9699e-07   +8.0525e-09   +4.7948e-08   -1.3548e-08   -2.0739e-09
 1.071659451514e-01   +1.378552712593e-03   -3.9942e-07   +8.1224e-09   +4.8277e-08   -1.3582e-08   -2.0800e-09
 1.072623102282e-01   +1.383079793205e-03   -4.0187e-07   +8.1928e-09   +4.8609e-08   -1.3616e-08   -2.0862e-09
 1.073587619577e-01   +1.387622404608e-03   -4.0433e-07   +8.2638e-09   +4.8942e-08   -1.3650e-08   -2.0924e-09
 1.074553004180e-01   +1.392180599317e-03   -4.0680e-07   +8.3354e-09   +4.9278e-08   -1.3685e-08   -2.0986e-09
 1.075519256870e-01   +1.396754430023e-03   -4.0929e-07   +8.4075e-09   +4.9615e-08   -1.3719e-08   -2.1049e-09
 1.076486378427e-01   +1.401343949568e-03   -4.1179e-07   +8.4802e-09   +4.9954e-08   -1.3754e-08   -2.1112e-09
 1.077454369633e-01   +1.405949210963e-03   -4.1430e-07   +8.5534e-09   +5.0296e-08   -1.3788e-08   -2.1174e-09
 1.078423231270e-01   +1.410570267385e-03   -4.1683e-07   +8.6272e-09   +5.0640e-08   -1.3823e-08   -2.1237e-09
 1.079392964120e-01   +1.415207172172e-03   -4.1937e-07   +8.7016e-09   +5.0985e-08   -1.3858e-08   -2.1301e-09
 1.080363568968e-01   +1.419859978833e-03   -4.2193e-07   +8.7765e-09   +5.1333e-08   -1.3893e-08   -2.1364e-09
 1.081335046597e-01   +1.424528741040e-03   -4.2450e-07   +8.8520e-09   +5.1683e-08   -1.3928e-08   -2.1428e-09
 1.082307397791e-01   +1.429213512631e-03   -4.2709e-07   +8.9281e-09   +5.2035e-08   -1.3963e-08   -2.1492e-09
 1.083280623337e-01   +1.433914347614e-03   -4.2968e-07   +9.0048e-09   +5.2389e-08   -1.3998e-08   -2.1556e-09
 1.084254724021e-01   +1.438631300161e-03   -4.3230e-07   +9.0821e-09   +5.2745e-08   -1.4033e-08   -2.1620e-09
 1.085229700629e-01   +1.443364424614e-03   -4.3492e-07   +9.1599e-09   +5.3103e-08   -1.4068e-08   -2.1684e-09
 1.086205553949e-01   +1.448113775484e-03   -4.3757e-07   +9.2384e-09   +5.3464e-08   -1.4104e-08   -2.1749e-09
 1.087182284770e-01   +1.452879407449e-03   -4.4022e-07   +9.3175e-09   +5.3827e-08   -1.4139e-08   -2.1814e-09
 1.088159893881e-01   +1.457661375357e-03   -4.4289e-07   +9.3971e-09   +5.4191e-08   -1.4175e-08   -2.1879e-09
 1.089138382071e-01   +1.462459734227e-03   -4.4558e-07   +9.4774e-09   +5.4558e-08   -1.4211e-08   -2.1944e-09
 1.090117750131e-01   +1.467274539246e-03   -4.4828e-07   +9.5583e-09   +5.4928e-08   -1.4246e-08   -2.2009e-09
 1.091097998852e-01   +1.472105845773e-03   -4.5100e-07   +9.6398e-09   +5.5299e-08   -1.4282e-08   -2.2075e-09
 1.092079129026e-01   +1.476953709338e-03   -4.5372e-07   +9.7219e-09   +5.5672e-08   -1.4318e-08   -2.2141e-09
 1.093061141446e-01   +1.481818185643e-03   -4.5647e-07   +9.8047e-09   +5.6048e-08   -1.4354e-08   -2.2207e-09
 1.094044036905e-01   +1.486699330561e-03   -4.5923e-07   +9.8880e-09   +5.6426e-08   -1.4390e-08   -2.2273e-09
 1.095027816196e-01   +1.491597200139e-03   -4.6201e-07   +9.9720e-09   +5.6807e-08   -1.4426e-08   -2.2339e-09
 1.096012480116e-01   +1.496511850595e-03   -4.6480e-07   +1.0057e-08   +5.7189e-08   -1.4462e-08   -2.2406e-09
 1.096998029458e-01   +1.501443338323e-03   -4.6760e-07   +1.0142e-08   +5.7574e-08   -1.4499e-08   -2.2473e-09
 1.097984465020e-01   +1.506391719888e-03   -4.7042e-07   +1.0228e-08   +5.7961e-08   -1.4535e-08   -2.2540e-09
 1.098971787599e-01   +1.511357052032e-03   -4.7326e-07   +1.0314e-08   +5.8351e-08   -1.4572e-08   -2.2607e-09
 1.099959997991e-01   +1.516339391671e-03   -4.7611e-07   +1.0402e-08   +5.8743e-08   -1.4608e-08   -2.2675e-09
 1.100949096995e-01   +1.521338795895e-03   -4.7898e-07   +1.0490e-08   +5.9137e-08   -1.4645e-08   -2.2742e-09
 1.101939085411e-01   +1.526355321972e-03   -4.8186e-07   +1.0578e-08   +5.9533e-08   -1.4682e-08   -2.2810e-09
 1.102929964037e-01   +1.531389027345e-03   -4.8476e-07   +1.0667e-08   +5.9932e-08   -1.4719e-08   -2.2878e-09
 1.103921733676e-01   +1.536439969634e-03   -4.8767e-07   +1.0757e-08   +6.0333e-08   -1.4756e-08   -2.2947e-09
 1.104914395127e-01   +1.541508206636e-03   -4.9060e-07   +1.0848e-08   +6.0736e-08   -1.4793e-08   -2.3015e-09
 1.105907949192e-01   +1.546593796326e-03   -4.9355e-07   +1.0939e-08   +6.1142e-08   -1.4830e-08   -2.3084e-09
 1.106902396676e-01   +1.551696796859e-03   -4.9651e-07   +1.1031e-08   +6.1551e-08   -1.4867e-08   -2.3153e-09
 1.107897738379e-01   +1.556817266564e-03   -4.9949e-07   +1.1124e-08   +6.1961e-08   -1.4904e-08   -2.3222e-09
 1.108893975108e-01   +1.561955263954e-03   -5.0248e-07   +1.1217e-08   +6.2374e-08   -1.4942e-08   -2.3292e-09
 1.109891107666e-01   +1.567110847720e-03   -5.0549e-07   +1.1311e-08   +6.2790e-08   -1.4979e-08   -2.3361e-09
 1.110889136859e-01   +1.572284076731e-03   -5.0852e-07   +1.1406e-08   +6.3208e-08   -1.5017e-08   -2.3431e-09
 1.111888063494e-01   +1.577475010040e-03   -5.1156e-07   +1.1501e-08   +6.3628e-08   -1.5055e-08   -2.3501e-09
 1.112887888378e-01   +1.582683706878e-03   -5.1462e-07   +1.1597e-08   +6.4051e-08   -1.5092e-08   -2.3571e-09
 1.113888612317e-01   +1.587910226661e-03   -5.1770e-07   +1.1694e-08   +6.4476e-08   -1.5130e-08   -2.3642e-09
 1.114890236121e-01   +1.593154628985e-03   -5.2079e-07   +1.1792e-08   +6.4904e-08   -1.5168e-08   -2.3713e-09
 1.115892760599e-01   +1.598416973627e-03   -5.2390e-07   +1.1890e-08   +6.5334e-08   -1.5206e-08   -2.3784e-09
 1.116896186560e-01   +1.603697320550e-03   -5.2703e-07   +1.1989e-08   +6.5767e-08   -1.5244e-08   -2.3855e-09
 1.117900514816e-01   +1.608995729899e-03   -5.3017e-07   +1.2089e-08   +6.6203e-08   -1.5283e-08   -2.3926e-09
 1.118905746177e-01   +1.614312262004e-03   -5.3333e-07   +1.2189e-08   +6.6641e-08   -1.5321e-08   -2.3998e-09
 1.119911881456e-01   +1.619646977379e-03   -5.3651e-07   +1.2291e-08   +6.7081e-08   -1.5359e-08   -2.4069e-09
 1.120918921466e-01   +1.624999936722e-03   -5.3970e-07   +1.2393e-08   +6.7524e-08   -1.5398e-08   -2.4141e-09
 1.121926867019e-01   +1.630371200918e-03   -5.4291e-07   +1.2495e-08   +6.7970e-08   -1.5436e-08   -2.4214e-09
 1.122935718932e-01   +1.635760831037e-03   -5.4614e-07   +1.2599e-08   +6.8418e-08   -1.5475e-08   -2.4286e-09
 1.123945478017e-01   +1.641168888337e-03   -5.4938e-07   +1.2703e-08   +6.8869e-08   -1.5514e-08   -2.4359e-09
 1.124956145091e-01   +1.646595434261e-03   -5.5265e-07   +1.2808e-08   +6.9322e-08   -1.5553e-08   -2.4432e-09
 1.125967720972e-01   +1.652040530441e-03   -5.5593e-07   +1.2914e-08   +6.9778e-08   -1.5592e-08   -2.4505e-09
 1.126980206475e-01   +1.657504238697e-03   -5.5923e-07   +1.3021e-08   +7.0237e-08   -1.5631e-08   -2.4578e-09
 1.127993602418e-01   +1.662986621036e-03   -5.6254e-07   +1.3128e-08   +7.0698e-08   -1.5670e-08   -2.4652e-09
 1.129007909621e-01   +1.668487739656e-03   -5.6588e-07   +1.3236e-08   +7.1162e-08   -1.5709e-08   -2.4726e-09
 1.130023128903e-01   +1.674007656944e-03   -5.6923e-07   +1.3345e-08   +7.1629e-08   -1.5749e-08   -2.4800e-09
 1.131039261084e-01   +1.679546435475e-03   -5.7260e-07   +1.3455e-08   +7.2098e-08   -1.5788e-08   -2.4874e-09
 1.132056306985e-01   +1.685104138018e-03   -5.7599e-07   +1.3565e-08   +7.2570e-08   -1.5827e-08   -2.4949e-09
 1.133074267427e-01   +1.690680827531e-03   -5.7939e-07   +1.3677e-08   +7.3045e-08   -1.5867e-08   -2.5023e-09
 1.134093143234e-01   +1.696276567163e-03   -5.8282e-07   +1.3789e-08   +7.3523e-08   -1.5907e-08   -2.5098e-09
 1.135112935227e-01   +1.701891420257e-03   -5.8626e-07   +1.3902e-08   +7.4003e-08   -1.5947e-08   -2.5174e-09
 1.136133644231e-01   +1.707525450347e-03   -5.8972e-07   +1.4016e-08   +7.4486e-08   -1.5986e-08   -2.5249e-09
 1.137155271070e-01   +1.713178721161e-03   -5.9320e-07   +1.4130e-08   +7.4972e-08   -1.6027e-08   -2.5325e-09
 1.138177816571e-01   +1.718851296621e-03   -5.9670e-07   +1.4246e-08   +7.5461e-08   -1.6067e-08   -2.5401e-09
 1.139201281558e-01   +1.724543240841e-03   -6.0021e-07   +1.4362e-08   +7.5952e-08   -1.6107e-08   -2.5477e-09
 1.140225666859e-01   +1.730254618132e-03   -6.0375e-07   +1.4479e-08   +7.6446e-08   -1.6147e-08   -2.5553e-09
 1.141250973301e-01   +1.735985492999e-03   -6.0730e-07   +1.4597e-08   +7.6943e-08   -1.6188e-08   -2.5630e-09
 1.142277201712e-01   +1.741735930144e-03   -6.1087e-07   +1.4716e-08   +7.7443e-08   -1.6228e-08   -2.5707e-09
