# Standard Model Evoultion for 1 keV < T < 10 MeV as calculated in Escudero 2001.04466, JCAP 05 (2020) 048
# Includes NLO-QED thermal corrections, and the electron mass and spin-statistics in the collision terms
# Neff          = 3.044
# O_nu/mnu (eV) = 93.07
# s0 (cm^-3)    = 2906.92
# g_s0          = 3.930
# g_*0          = 3.383
# Definitions: a is the dimensionless scale factor, z_gam = a T_gam/m_e , z_nu = a T_nu/m_e, N is defined in Eq A.17 in 2001.04466
# t (s)        T_gam (MeV)    T_gam/T_nue    T_gam/T_numu   g*             gs             a              z_gam          z_nue          z_numu         N              
3.0193199E+03  2.0892961E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.4190728E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  6.1044296E-12  
3.0753656E+03  2.0701413E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.4507091E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  1.1076550E-11  
3.1324533E+03  2.0511622E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.4826381E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  4.0413245E-12  
3.1906023E+03  2.0323570E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.5148626E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.2498324E+03  2.0137242E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.5473852E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.3101637E+03  1.9952623E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.5802088E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.3716166E+03  1.9769696E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.6133360E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.4342120E+03  1.9588447E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.6467698E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  1.6939003E-12  
3.4979711E+03  1.9408859E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.6805130E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  4.0155418E-12  
3.5629156E+03  1.9230917E-02  1.3946016E+00  1.3965382E+00  3.3827798E+00  3.9302089E+00  3.7145684E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  5.2521146E-12  
3.6290675E+03  1.9054607E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302089E+00  3.7489388E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.6964493E+03  1.8879913E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302089E+00  3.7836273E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  4.1564655E-12  
3.7650837E+03  1.8706821E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302089E+00  3.8186368E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.8349942E+03  1.8535316E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302089E+00  3.8539702E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.9062044E+03  1.8365383E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.8896306E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.9787386E+03  1.8197009E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.9256209E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.0526212E+03  1.8030177E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.9619442E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.1278774E+03  1.7864876E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.9986036E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.2045327E+03  1.7701090E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.0356022E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.2826132E+03  1.7538805E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.0729432E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.3621452E+03  1.7378008E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.1106297E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.4431559E+03  1.7218686E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.1486649E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.5256727E+03  1.7060824E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.1870520E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.6097236E+03  1.6904409E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.2257943E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.6953371E+03  1.6749429E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.2648951E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.7825423E+03  1.6595869E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.3043577E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.8713687E+03  1.6443717E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.3441854E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.9618466E+03  1.6292960E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.3843817E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.0540066E+03  1.6143586E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.4249499E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.1478800E+03  1.5995580E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.4658934E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.2434986E+03  1.5848932E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.5072158E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.3408949E+03  1.5703628E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.5489206E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.4401019E+03  1.5559656E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.5910112E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.5411533E+03  1.5417005E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.6334913E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.6440834E+03  1.5275661E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.6763645E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.7489271E+03  1.5135612E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.7196344E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.8557200E+03  1.4996848E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.7633046E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.9644983E+03  1.4859356E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.8073789E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.0752990E+03  1.4723125E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.8518611E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.1881596E+03  1.4588143E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.8967548E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.3031184E+03  1.4454398E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.9420639E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.4202145E+03  1.4321879E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.9877922E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.5394875E+03  1.4190575E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.0339437E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.6609780E+03  1.4060475E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.0805222E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.7847272E+03  1.3931568E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.1275317E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.9107770E+03  1.3803843E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.1749762E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.0391703E+03  1.3677288E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.2228596E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.1699506E+03  1.3551894E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.2711862E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.3031623E+03  1.3427650E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.3199599E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.4388506E+03  1.3304544E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.3691848E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.5770615E+03  1.3182567E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.4188653E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.7178419E+03  1.3061709E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.4690054E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.8612397E+03  1.2941958E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.5196095E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.0073034E+03  1.2823306E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.5706818E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.1560826E+03  1.2705741E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.6222267E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.3076279E+03  1.2589254E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.6742485E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.4619905E+03  1.2473835E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.7267517E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.6192230E+03  1.2359474E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.7797407E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.7793787E+03  1.2246162E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.8332200E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.9425120E+03  1.2133889E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.8871941E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.1086781E+03  1.2022644E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.9416676E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.2779334E+03  1.1912420E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.9966452E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.4503355E+03  1.1803206E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.0521315E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.6259427E+03  1.1694994E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.1081312E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.8048147E+03  1.1587774E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.1646490E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.9870122E+03  1.1481536E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.2216898E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0172597E+04  1.1376273E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.2792584E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0361632E+04  1.1271975E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.3373597E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0554182E+04  1.1168632E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.3959985E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0750311E+04  1.1066238E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.4551800E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0950086E+04  1.0964782E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.5149090E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1153576E+04  1.0864256E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.5751907E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1360849E+04  1.0764652E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.6360302E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1571975E+04  1.0665961E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.6974326E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1787027E+04  1.0568175E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.7594032E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2006076E+04  1.0471285E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.8219472E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2229198E+04  1.0375284E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.8850699E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2456468E+04  1.0280163E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.9487767E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2687964E+04  1.0185914E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.0130729E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2923763E+04  1.0092529E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.0779641E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3163946E+04  1.0000000E-02  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.1434557E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3408594E+04  9.9083194E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.2095533E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3657791E+04  9.8174794E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.2762624E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3911620E+04  9.7274722E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.3435889E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4170169E+04  9.6382902E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.4115383E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4433525E+04  9.5499259E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.4801164E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4701776E+04  9.4623716E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.5493290E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4975015E+04  9.3756201E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.6191821E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.5253334E+04  9.2896639E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.6896816E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.5536827E+04  9.2044957E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.7608333E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.5825590E+04  9.1201084E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.8326434E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.6119723E+04  9.0364947E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.9051180E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.6419323E+04  8.9536477E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.9782631E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.6724493E+04  8.8715601E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.0520851E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.7035337E+04  8.7902252E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.1265901E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.7351960E+04  8.7096359E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.2017845E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.7674470E+04  8.6297855E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.2776747E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.8002975E+04  8.5506671E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.3542671E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.8337588E+04  8.4722741E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.4315682E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.8678421E+04  8.3945999E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.5095845E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.9025591E+04  8.3176377E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.5883227E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.9379216E+04  8.2413812E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.6677895E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.9739415E+04  8.1658237E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.7479916E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.0106310E+04  8.0909590E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.8289357E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.0480027E+04  8.0167806E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.9106289E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.0860691E+04  7.9432823E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  8.9930779E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.1248433E+04  7.8704579E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.0762898E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.1643383E+04  7.7983011E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.1602717E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.2045676E+04  7.7268059E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.2450306E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.2455448E+04  7.6559661E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.3305739E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.2872838E+04  7.5857758E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.4169086E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.3297988E+04  7.5162289E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.5040422E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.3731043E+04  7.4473197E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.5919820E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.4172148E+04  7.3790423E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.6807355E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.4621454E+04  7.3113908E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.7703103E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.5079113E+04  7.2443596E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.8607138E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.5545281E+04  7.1779429E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  9.9519539E+01  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.6020116E+04  7.1121351E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0044038E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.6503779E+04  7.0469307E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0136975E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.6996433E+04  6.9823240E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0230771E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.7498247E+04  6.9183097E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0325435E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.8009390E+04  6.8548823E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0420975E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.8530036E+04  6.7920363E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0517399E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.9060361E+04  6.7297666E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0614715E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.9600546E+04  6.6680677E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0712932E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.0150774E+04  6.6069345E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0812058E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.0711231E+04  6.5463617E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.0912100E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.1282108E+04  6.4863443E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1013069E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.1863598E+04  6.4268772E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1114972E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.2455899E+04  6.3679552E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1217817E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.3059211E+04  6.3095734E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1321614E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.3673740E+04  6.2517269E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1426372E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.4299694E+04  6.1944108E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1532099E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.4937285E+04  6.1376201E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1638804E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.5586730E+04  6.0813500E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1746497E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.6248249E+04  6.0255959E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1855186E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.6922067E+04  5.9703529E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.1964880E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
