# SM with evolving differently nu_e and nu_mu
# QED thermal corrections with m_e and stats in the collision terms
# Neff        = 3.04391     
# Tgam/Tnu_e  = 1.39467     
# Tgam/Tnu_mu = 1.39657     
#T_gamma (MeV)T_gam/T_nue  T_gam/T_numu R_tot/T_gam^4 P_tot/T_gam^4
2.0231306E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.9758584E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.9296937E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.8846104E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.8405830E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.7975866E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.7555968E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.7145900E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.6745430E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.6354333E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.5972386E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.5599376E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.5235091E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.4879327E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.4531884E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.4192565E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.3861181E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.3537545E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.3221476E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.2912794E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.2611328E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.2316908E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.2029368E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.1748548E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
1.1474289E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
