# interacting QED pressure, [p^{(n)}] = MeV^4 (n = order of perturbative correction)
# results from Escudero, Jackson, Laine and Sandner ArXiv:2511.XXXXX with me = 0.51099895 MeV, alpha = 1/137.035999084
# columns: T_ga [MeV],   p^{(0)},   p^{(2)non-log},   p^{(2)log},   p^{(3)},   p^{(4)},   p^{(5)}
 5.776179424611e+00   +6.706792196014e+02   -1.7546e+00   +9.8499e-04   +1.5752e-01   -9.8619e-03   +4.5390e-04
 5.781373443783e+00   +6.730961086379e+02   -1.7609e+00   +9.8683e-04   +1.5809e-01   -9.9000e-03   +4.5587e-04
 5.786572133488e+00   +6.755217049569e+02   -1.7673e+00   +9.8867e-04   +1.5866e-01   -9.9382e-03   +4.5785e-04
 5.791775497925e+00   +6.779560399236e+02   -1.7737e+00   +9.9051e-04   +1.5923e-01   -9.9766e-03   +4.5983e-04
 5.796983541299e+00   +6.803991450163e+02   -1.7801e+00   +9.9236e-04   +1.5980e-01   -1.0015e-02   +4.6182e-04
 5.802196267815e+00   +6.828510518267e+02   -1.7865e+00   +9.9421e-04   +1.6038e-01   -1.0054e-02   +4.6382e-04
 5.807413681687e+00   +6.853117920604e+02   -1.7930e+00   +9.9606e-04   +1.6096e-01   -1.0093e-02   +4.6583e-04
 5.812635787128e+00   +6.877813975369e+02   -1.7995e+00   +9.9792e-04   +1.6154e-01   -1.0131e-02   +4.6785e-04
 5.817862588358e+00   +6.902599001906e+02   -1.8060e+00   +9.9978e-04   +1.6212e-01   -1.0171e-02   +4.6988e-04
 5.823094089598e+00   +6.927473320708e+02   -1.8125e+00   +1.0016e-03   +1.6271e-01   -1.0210e-02   +4.7191e-04
 5.828330295075e+00   +6.952437253423e+02   -1.8191e+00   +1.0035e-03   +1.6329e-01   -1.0249e-02   +4.7396e-04
 5.833571209020e+00   +6.977491122857e+02   -1.8256e+00   +1.0054e-03   +1.6388e-01   -1.0289e-02   +4.7601e-04
 5.838816835666e+00   +7.002635252979e+02   -1.8322e+00   +1.0072e-03   +1.6447e-01   -1.0329e-02   +4.7807e-04
 5.844067179250e+00   +7.027869968925e+02   -1.8389e+00   +1.0091e-03   +1.6506e-01   -1.0368e-02   +4.8014e-04
 5.849322244015e+00   +7.053195597001e+02   -1.8455e+00   +1.0110e-03   +1.6566e-01   -1.0408e-02   +4.8222e-04
 5.854582034206e+00   +7.078612464690e+02   -1.8522e+00   +1.0129e-03   +1.6626e-01   -1.0449e-02   +4.8430e-04
 5.859846554072e+00   +7.104120900655e+02   -1.8589e+00   +1.0148e-03   +1.6686e-01   -1.0489e-02   +4.8640e-04
 5.865115807866e+00   +7.129721234740e+02   -1.8656e+00   +1.0167e-03   +1.6746e-01   -1.0530e-02   +4.8850e-04
 5.870389799844e+00   +7.155413797979e+02   -1.8724e+00   +1.0186e-03   +1.6806e-01   -1.0570e-02   +4.9062e-04
 5.875668534268e+00   +7.181198922599e+02   -1.8792e+00   +1.0205e-03   +1.6867e-01   -1.0611e-02   +4.9274e-04
 5.880952015402e+00   +7.207076942022e+02   -1.8860e+00   +1.0224e-03   +1.6928e-01   -1.0652e-02   +4.9487e-04
 5.886240247514e+00   +7.233048190873e+02   -1.8928e+00   +1.0243e-03   +1.6989e-01   -1.0693e-02   +4.9701e-04
 5.891533234876e+00   +7.259113004980e+02   -1.8996e+00   +1.0262e-03   +1.7050e-01   -1.0734e-02   +4.9916e-04
 5.896830981765e+00   +7.285271721382e+02   -1.9065e+00   +1.0281e-03   +1.7111e-01   -1.0776e-02   +5.0132e-04
 5.902133492459e+00   +7.311524678332e+02   -1.9134e+00   +1.0300e-03   +1.7173e-01   -1.0817e-02   +5.0348e-04
 5.907440771244e+00   +7.337872215300e+02   -1.9203e+00   +1.0319e-03   +1.7235e-01   -1.0859e-02   +5.0566e-04
 5.912752822405e+00   +7.364314672982e+02   -1.9272e+00   +1.0339e-03   +1.7297e-01   -1.0901e-02   +5.0785e-04
 5.918069650236e+00   +7.390852393296e+02   -1.9342e+00   +1.0358e-03   +1.7359e-01   -1.0943e-02   +5.1004e-04
 5.923391259030e+00   +7.417485719398e+02   -1.9412e+00   +1.0377e-03   +1.7422e-01   -1.0985e-02   +5.1224e-04
 5.928717653088e+00   +7.444214995674e+02   -1.9482e+00   +1.0396e-03   +1.7485e-01   -1.1028e-02   +5.1446e-04
 5.934048836711e+00   +7.471040567754e+02   -1.9553e+00   +1.0416e-03   +1.7548e-01   -1.1070e-02   +5.1668e-04
 5.939384814208e+00   +7.497962782512e+02   -1.9624e+00   +1.0435e-03   +1.7611e-01   -1.1113e-02   +5.1891e-04
 5.944725589888e+00   +7.524981988071e+02   -1.9694e+00   +1.0455e-03   +1.7674e-01   -1.1156e-02   +5.2115e-04
 5.950071168066e+00   +7.552098533809e+02   -1.9766e+00   +1.0474e-03   +1.7738e-01   -1.1199e-02   +5.2340e-04
 5.955421553061e+00   +7.579312770362e+02   -1.9837e+00   +1.0494e-03   +1.7802e-01   -1.1242e-02   +5.2566e-04
 5.960776749195e+00   +7.606625049627e+02   -1.9909e+00   +1.0513e-03   +1.7866e-01   -1.1285e-02   +5.2793e-04
 5.966136760794e+00   +7.634035724773e+02   -1.9981e+00   +1.0533e-03   +1.7931e-01   -1.1329e-02   +5.3021e-04
 5.971501592189e+00   +7.661545150236e+02   -2.0053e+00   +1.0552e-03   +1.7995e-01   -1.1373e-02   +5.3250e-04
 5.976871247713e+00   +7.689153681732e+02   -2.0126e+00   +1.0572e-03   +1.8060e-01   -1.1416e-02   +5.3480e-04
 5.982245731704e+00   +7.716861676257e+02   -2.0198e+00   +1.0592e-03   +1.8125e-01   -1.1461e-02   +5.3710e-04
 5.987625048505e+00   +7.744669492093e+02   -2.0271e+00   +1.0611e-03   +1.8191e-01   -1.1505e-02   +5.3942e-04
 5.993009202460e+00   +7.772577488813e+02   -2.0345e+00   +1.0631e-03   +1.8256e-01   -1.1549e-02   +5.4175e-04
 5.998398197920e+00   +7.800586027285e+02   -2.0418e+00   +1.0651e-03   +1.8322e-01   -1.1594e-02   +5.4409e-04
 6.003792039238e+00   +7.828695469676e+02   -2.0492e+00   +1.0671e-03   +1.8388e-01   -1.1638e-02   +5.4643e-04
 6.009190730772e+00   +7.856906179459e+02   -2.0566e+00   +1.0691e-03   +1.8454e-01   -1.1683e-02   +5.4879e-04
 6.014594276883e+00   +7.885218521415e+02   -2.0641e+00   +1.0711e-03   +1.8521e-01   -1.1728e-02   +5.5116e-04
 6.020002681935e+00   +7.913632861639e+02   -2.0715e+00   +1.0730e-03   +1.8588e-01   -1.1773e-02   +5.5353e-04
 6.025415950299e+00   +7.942149567545e+02   -2.0790e+00   +1.0750e-03   +1.8655e-01   -1.1819e-02   +5.5592e-04
 6.030834086348e+00   +7.970769007870e+02   -2.0865e+00   +1.0770e-03   +1.8722e-01   -1.1865e-02   +5.5831e-04
 6.036257094459e+00   +7.999491552680e+02   -2.0941e+00   +1.0790e-03   +1.8789e-01   -1.1910e-02   +5.6072e-04
 6.041684979012e+00   +8.028317573374e+02   -2.1017e+00   +1.0811e-03   +1.8857e-01   -1.1956e-02   +5.6314e-04
 6.047117744393e+00   +8.057247442686e+02   -2.1093e+00   +1.0831e-03   +1.8925e-01   -1.2002e-02   +5.6556e-04
 6.052555394990e+00   +8.086281534698e+02   -2.1169e+00   +1.0851e-03   +1.8993e-01   -1.2049e-02   +5.6800e-04
 6.057997935197e+00   +8.115420224833e+02   -2.1245e+00   +1.0871e-03   +1.9062e-01   -1.2095e-02   +5.7045e-04
 6.063445369410e+00   +8.144663889871e+02   -2.1322e+00   +1.0891e-03   +1.9130e-01   -1.2142e-02   +5.7290e-04
 6.068897702031e+00   +8.174012907948e+02   -2.1399e+00   +1.0911e-03   +1.9199e-01   -1.2189e-02   +5.7537e-04
 6.074354937463e+00   +8.203467658561e+02   -2.1477e+00   +1.0932e-03   +1.9269e-01   -1.2236e-02   +5.7785e-04
 6.079817080115e+00   +8.233028522574e+02   -2.1554e+00   +1.0952e-03   +1.9338e-01   -1.2283e-02   +5.8034e-04
 6.085284134400e+00   +8.262695882224e+02   -2.1632e+00   +1.0972e-03   +1.9408e-01   -1.2330e-02   +5.8284e-04
 6.090756104735e+00   +8.292470121124e+02   -2.1711e+00   +1.0993e-03   +1.9478e-01   -1.2378e-02   +5.8535e-04
 6.096232995540e+00   +8.322351624268e+02   -2.1789e+00   +1.1013e-03   +1.9548e-01   -1.2425e-02   +5.8787e-04
 6.101714811240e+00   +8.352340778040e+02   -2.1868e+00   +1.1034e-03   +1.9618e-01   -1.2473e-02   +5.9039e-04
 6.107201556264e+00   +8.382437970210e+02   -2.1947e+00   +1.1054e-03   +1.9689e-01   -1.2521e-02   +5.9294e-04
 6.112693235043e+00   +8.412643589951e+02   -2.2026e+00   +1.1075e-03   +1.9760e-01   -1.2570e-02   +5.9549e-04
 6.118189852014e+00   +8.442958027833e+02   -2.2106e+00   +1.1095e-03   +1.9831e-01   -1.2618e-02   +5.9805e-04
 6.123691411618e+00   +8.473381675835e+02   -2.2186e+00   +1.1116e-03   +1.9903e-01   -1.2667e-02   +6.0062e-04
 6.129197918300e+00   +8.503914927348e+02   -2.2266e+00   +1.1137e-03   +1.9975e-01   -1.2716e-02   +6.0321e-04
 6.134709376507e+00   +8.534558177179e+02   -2.2347e+00   +1.1157e-03   +2.0047e-01   -1.2765e-02   +6.0580e-04
 6.140225790692e+00   +8.565311821558e+02   -2.2427e+00   +1.1178e-03   +2.0119e-01   -1.2814e-02   +6.0841e-04
 6.145747165313e+00   +8.596176258141e+02   -2.2508e+00   +1.1199e-03   +2.0191e-01   -1.2863e-02   +6.1102e-04
 6.151273504828e+00   +8.627151886018e+02   -2.2590e+00   +1.1220e-03   +2.0264e-01   -1.2913e-02   +6.1365e-04
 6.156804813703e+00   +8.658239105715e+02   -2.2671e+00   +1.1241e-03   +2.0337e-01   -1.2963e-02   +6.1629e-04
 6.162341096407e+00   +8.689438319201e+02   -2.2753e+00   +1.1262e-03   +2.0410e-01   -1.3013e-02   +6.1894e-04
 6.167882357411e+00   +8.720749929893e+02   -2.2836e+00   +1.1283e-03   +2.0484e-01   -1.3063e-02   +6.2160e-04
 6.173428601192e+00   +8.752174342661e+02   -2.2918e+00   +1.1304e-03   +2.0558e-01   -1.3113e-02   +6.2427e-04
 6.178979832232e+00   +8.783711963835e+02   -2.3001e+00   +1.1325e-03   +2.0632e-01   -1.3164e-02   +6.2695e-04
 6.184536055014e+00   +8.815363201205e+02   -2.3084e+00   +1.1346e-03   +2.0706e-01   -1.3215e-02   +6.2964e-04
 6.190097274027e+00   +8.847128464033e+02   -2.3168e+00   +1.1367e-03   +2.0781e-01   -1.3265e-02   +6.3235e-04
 6.195663493764e+00   +8.879008163054e+02   -2.3252e+00   +1.1388e-03   +2.0856e-01   -1.3317e-02   +6.3506e-04
 6.201234718722e+00   +8.911002710482e+02   -2.3336e+00   +1.1409e-03   +2.0931e-01   -1.3368e-02   +6.3779e-04
 6.206810953400e+00   +8.943112520017e+02   -2.3420e+00   +1.1430e-03   +2.1007e-01   -1.3419e-02   +6.4053e-04
 6.212392202305e+00   +8.975338006847e+02   -2.3505e+00   +1.1451e-03   +2.1082e-01   -1.3471e-02   +6.4328e-04
 6.217978469945e+00   +9.007679587657e+02   -2.3590e+00   +1.1473e-03   +2.1158e-01   -1.3523e-02   +6.4605e-04
 6.223569760833e+00   +9.040137680633e+02   -2.3675e+00   +1.1494e-03   +2.1234e-01   -1.3575e-02   +6.4882e-04
 6.229166079486e+00   +9.072712705468e+02   -2.3761e+00   +1.1515e-03   +2.1311e-01   -1.3628e-02   +6.5160e-04
 6.234767430425e+00   +9.105405083363e+02   -2.3846e+00   +1.1537e-03   +2.1388e-01   -1.3680e-02   +6.5440e-04
 6.240373818174e+00   +9.138215237042e+02   -2.3933e+00   +1.1558e-03   +2.1465e-01   -1.3733e-02   +6.5721e-04
 6.245985247264e+00   +9.171143590745e+02   -2.4019e+00   +1.1580e-03   +2.1542e-01   -1.3786e-02   +6.6003e-04
 6.251601722228e+00   +9.204190570246e+02   -2.4106e+00   +1.1601e-03   +2.1620e-01   -1.3839e-02   +6.6286e-04
 6.257223247602e+00   +9.237356602849e+02   -2.4193e+00   +1.1623e-03   +2.1698e-01   -1.3892e-02   +6.6571e-04
 6.262849827928e+00   +9.270642117398e+02   -2.4281e+00   +1.1644e-03   +2.1776e-01   -1.3946e-02   +6.6856e-04
 6.268481467752e+00   +9.304047544282e+02   -2.4368e+00   +1.1666e-03   +2.1854e-01   -1.3999e-02   +6.7143e-04
 6.274118171623e+00   +9.337573315440e+02   -2.4457e+00   +1.1688e-03   +2.1933e-01   -1.4054e-02   +6.7431e-04
 6.279759944095e+00   +9.371219864368e+02   -2.4545e+00   +1.1709e-03   +2.2012e-01   -1.4108e-02   +6.7720e-04
 6.285406789725e+00   +9.404987626120e+02   -2.4634e+00   +1.1731e-03   +2.2092e-01   -1.4162e-02   +6.8010e-04
 6.291058713076e+00   +9.438877037321e+02   -2.4723e+00   +1.1753e-03   +2.2171e-01   -1.4217e-02   +6.8302e-04
 6.296715718714e+00   +9.472888536166e+02   -2.4812e+00   +1.1775e-03   +2.2251e-01   -1.4271e-02   +6.8595e-04
 6.302377811208e+00   +9.507022562430e+02   -2.4902e+00   +1.1797e-03   +2.2331e-01   -1.4326e-02   +6.8889e-04
 6.308044995132e+00   +9.541279557471e+02   -2.4992e+00   +1.1819e-03   +2.2412e-01   -1.4382e-02   +6.9184e-04
 6.313717275066e+00   +9.575659964237e+02   -2.5082e+00   +1.1841e-03   +2.2493e-01   -1.4437e-02   +6.9481e-04
 6.319394655590e+00   +9.610164227272e+02   -2.5173e+00   +1.1863e-03   +2.2574e-01   -1.4493e-02   +6.9778e-04
 6.325077141293e+00   +9.644792792720e+02   -2.5264e+00   +1.1885e-03   +2.2655e-01   -1.4549e-02   +7.0077e-04
 6.330764736764e+00   +9.679546108334e+02   -2.5355e+00   +1.1907e-03   +2.2737e-01   -1.4604e-02   +7.0378e-04
 6.336457446599e+00   +9.714424623477e+02   -2.5447e+00   +1.1929e-03   +2.2819e-01   -1.4661e-02   +7.0679e-04
 6.342155275395e+00   +9.749428789133e+02   -2.5539e+00   +1.1951e-03   +2.2901e-01   -1.4717e-02   +7.0982e-04
 6.347858227757e+00   +9.784559057909e+02   -2.5631e+00   +1.1973e-03   +2.2984e-01   -1.4774e-02   +7.1286e-04
 6.353566308291e+00   +9.819815884043e+02   -2.5724e+00   +1.1995e-03   +2.3066e-01   -1.4831e-02   +7.1591e-04
 6.359279521609e+00   +9.855199723409e+02   -2.5817e+00   +1.2018e-03   +2.3150e-01   -1.4888e-02   +7.1897e-04
 6.364997872326e+00   +9.890711033522e+02   -2.5910e+00   +1.2040e-03   +2.3233e-01   -1.4945e-02   +7.2205e-04
 6.370721365062e+00   +9.926350273546e+02   -2.6004e+00   +1.2062e-03   +2.3317e-01   -1.5003e-02   +7.2514e-04
 6.376450004441e+00   +9.962117904300e+02   -2.6098e+00   +1.2085e-03   +2.3401e-01   -1.5061e-02   +7.2825e-04
 6.382183795090e+00   +9.998014388260e+02   -2.6192e+00   +1.2107e-03   +2.3485e-01   -1.5119e-02   +7.3136e-04
 6.387922741641e+00   +1.003404018957e+03   -2.6287e+00   +1.2130e-03   +2.3570e-01   -1.5177e-02   +7.3450e-04
 6.393666848732e+00   +1.007019577404e+03   -2.6382e+00   +1.2152e-03   +2.3655e-01   -1.5236e-02   +7.3764e-04
 6.399416121002e+00   +1.010648160918e+03   -2.6477e+00   +1.2175e-03   +2.3740e-01   -1.5294e-02   +7.4079e-04
 6.405170563096e+00   +1.014289816414e+03   -2.6573e+00   +1.2197e-03   +2.3825e-01   -1.5353e-02   +7.4396e-04
 6.410930179662e+00   +1.017944590981e+03   -2.6669e+00   +1.2220e-03   +2.3911e-01   -1.5412e-02   +7.4714e-04
 6.416694975354e+00   +1.021612531874e+03   -2.6765e+00   +1.2243e-03   +2.3998e-01   -1.5472e-02   +7.5034e-04
 6.422464954829e+00   +1.025293686520e+03   -2.6862e+00   +1.2265e-03   +2.4084e-01   -1.5531e-02   +7.5355e-04
 6.428240122748e+00   +1.028988102516e+03   -2.6959e+00   +1.2288e-03   +2.4171e-01   -1.5591e-02   +7.5677e-04
 6.434020483776e+00   +1.032695827631e+03   -2.7057e+00   +1.2311e-03   +2.4258e-01   -1.5651e-02   +7.6001e-04
 6.439806042584e+00   +1.036416909806e+03   -2.7154e+00   +1.2334e-03   +2.4345e-01   -1.5711e-02   +7.6326e-04
 6.445596803845e+00   +1.040151397154e+03   -2.7253e+00   +1.2357e-03   +2.4433e-01   -1.5772e-02   +7.6652e-04
 6.451392772237e+00   +1.043899337962e+03   -2.7351e+00   +1.2380e-03   +2.4521e-01   -1.5833e-02   +7.6980e-04
 6.457193952443e+00   +1.047660780691e+03   -2.7450e+00   +1.2402e-03   +2.4610e-01   -1.5894e-02   +7.7309e-04
 6.463000349150e+00   +1.051435773976e+03   -2.7549e+00   +1.2426e-03   +2.4698e-01   -1.5955e-02   +7.7639e-04
 6.468811967047e+00   +1.055224366627e+03   -2.7649e+00   +1.2449e-03   +2.4787e-01   -1.6016e-02   +7.7971e-04
 6.474628810830e+00   +1.059026607631e+03   -2.7749e+00   +1.2472e-03   +2.4877e-01   -1.6078e-02   +7.8304e-04
 6.480450885198e+00   +1.062842546150e+03   -2.7849e+00   +1.2495e-03   +2.4966e-01   -1.6140e-02   +7.8639e-04
 6.486278194855e+00   +1.066672231525e+03   -2.7950e+00   +1.2518e-03   +2.5056e-01   -1.6202e-02   +7.8974e-04
 6.492110744508e+00   +1.070515713272e+03   -2.8051e+00   +1.2541e-03   +2.5147e-01   -1.6265e-02   +7.9312e-04
 6.497948538869e+00   +1.074373041087e+03   -2.8152e+00   +1.2564e-03   +2.5237e-01   -1.6327e-02   +7.9650e-04
 6.503791582654e+00   +1.078244264846e+03   -2.8254e+00   +1.2588e-03   +2.5328e-01   -1.6390e-02   +7.9991e-04
 6.509639880584e+00   +1.082129434603e+03   -2.8356e+00   +1.2611e-03   +2.5420e-01   -1.6453e-02   +8.0332e-04
 6.515493437383e+00   +1.086028600592e+03   -2.8458e+00   +1.2634e-03   +2.5511e-01   -1.6516e-02   +8.0675e-04
 6.521352257780e+00   +1.089941813230e+03   -2.8561e+00   +1.2658e-03   +2.5603e-01   -1.6580e-02   +8.1019e-04
 6.527216346508e+00   +1.093869123114e+03   -2.8664e+00   +1.2681e-03   +2.5695e-01   -1.6644e-02   +8.1365e-04
 6.533085708304e+00   +1.097810581022e+03   -2.8768e+00   +1.2705e-03   +2.5788e-01   -1.6708e-02   +8.1713e-04
 6.538960347910e+00   +1.101766237919e+03   -2.8872e+00   +1.2728e-03   +2.5881e-01   -1.6772e-02   +8.2061e-04
 6.544840270073e+00   +1.105736144949e+03   -2.8976e+00   +1.2752e-03   +2.5974e-01   -1.6837e-02   +8.2412e-04
 6.550725479541e+00   +1.109720353443e+03   -2.9081e+00   +1.2776e-03   +2.6068e-01   -1.6902e-02   +8.2763e-04
 6.556615981070e+00   +1.113718914916e+03   -2.9186e+00   +1.2799e-03   +2.6162e-01   -1.6967e-02   +8.3116e-04
 6.562511779417e+00   +1.117731881069e+03   -2.9292e+00   +1.2823e-03   +2.6256e-01   -1.7032e-02   +8.3471e-04
 6.568412879347e+00   +1.121759303789e+03   -2.9398e+00   +1.2847e-03   +2.6351e-01   -1.7098e-02   +8.3827e-04
 6.574319285627e+00   +1.125801235149e+03   -2.9504e+00   +1.2871e-03   +2.6446e-01   -1.7164e-02   +8.4184e-04
 6.580231003027e+00   +1.129857727411e+03   -2.9611e+00   +1.2895e-03   +2.6541e-01   -1.7230e-02   +8.4543e-04
 6.586148036324e+00   +1.133928833025e+03   -2.9718e+00   +1.2918e-03   +2.6637e-01   -1.7296e-02   +8.4904e-04
 6.592070390298e+00   +1.138014604628e+03   -2.9825e+00   +1.2942e-03   +2.6733e-01   -1.7363e-02   +8.5266e-04
 6.597998069734e+00   +1.142115095050e+03   -2.9933e+00   +1.2966e-03   +2.6829e-01   -1.7430e-02   +8.5629e-04
 6.603931079419e+00   +1.146230357308e+03   -3.0041e+00   +1.2990e-03   +2.6926e-01   -1.7497e-02   +8.5994e-04
 6.609869424148e+00   +1.150360444613e+03   -3.0149e+00   +1.3015e-03   +2.7023e-01   -1.7564e-02   +8.6361e-04
 6.615813108716e+00   +1.154505410364e+03   -3.0258e+00   +1.3039e-03   +2.7120e-01   -1.7632e-02   +8.6729e-04
 6.621762137927e+00   +1.158665308156e+03   -3.0368e+00   +1.3063e-03   +2.7218e-01   -1.7699e-02   +8.7099e-04
 6.627716516586e+00   +1.162840191774e+03   -3.0478e+00   +1.3087e-03   +2.7316e-01   -1.7768e-02   +8.7470e-04
 6.633676249504e+00   +1.167030115199e+03   -3.0588e+00   +1.3111e-03   +2.7414e-01   -1.7836e-02   +8.7842e-04
 6.639641341494e+00   +1.171235132606e+03   -3.0698e+00   +1.3136e-03   +2.7513e-01   -1.7905e-02   +8.8217e-04
 6.645611797376e+00   +1.175455298364e+03   -3.0809e+00   +1.3160e-03   +2.7612e-01   -1.7974e-02   +8.8592e-04
 6.651587621974e+00   +1.179690667038e+03   -3.0920e+00   +1.3184e-03   +2.7712e-01   -1.8043e-02   +8.8970e-04
 6.657568820114e+00   +1.183941293391e+03   -3.1032e+00   +1.3209e-03   +2.7812e-01   -1.8112e-02   +8.9349e-04
 6.663555396629e+00   +1.188207232383e+03   -3.1144e+00   +1.3233e-03   +2.7912e-01   -1.8182e-02   +8.9729e-04
 6.669547356355e+00   +1.192488539170e+03   -3.1257e+00   +1.3258e-03   +2.8013e-01   -1.8252e-02   +9.0111e-04
 6.675544704133e+00   +1.196785269108e+03   -3.1370e+00   +1.3282e-03   +2.8114e-01   -1.8322e-02   +9.0495e-04
 6.681547444808e+00   +1.201097477753e+03   -3.1483e+00   +1.3307e-03   +2.8215e-01   -1.8393e-02   +9.0880e-04
 6.687555583229e+00   +1.205425220859e+03   -3.1597e+00   +1.3332e-03   +2.8317e-01   -1.8464e-02   +9.1267e-04
 6.693569124250e+00   +1.209768554385e+03   -3.1711e+00   +1.3356e-03   +2.8419e-01   -1.8535e-02   +9.1655e-04
 6.699588072728e+00   +1.214127534486e+03   -3.1826e+00   +1.3381e-03   +2.8521e-01   -1.8606e-02   +9.2046e-04
 6.705612433527e+00   +1.218502217524e+03   -3.1941e+00   +1.3406e-03   +2.8624e-01   -1.8678e-02   +9.2437e-04
 6.711642211514e+00   +1.222892660061e+03   -3.2056e+00   +1.3431e-03   +2.8727e-01   -1.8749e-02   +9.2831e-04
 6.717677411558e+00   +1.227298918865e+03   -3.2172e+00   +1.3456e-03   +2.8831e-01   -1.8822e-02   +9.3225e-04
 6.723718038537e+00   +1.231721050905e+03   -3.2288e+00   +1.3480e-03   +2.8935e-01   -1.8894e-02   +9.3622e-04
 6.729764097330e+00   +1.236159113360e+03   -3.2405e+00   +1.3505e-03   +2.9039e-01   -1.8967e-02   +9.4020e-04
 6.735815592821e+00   +1.240613163612e+03   -3.2522e+00   +1.3530e-03   +2.9143e-01   -1.9040e-02   +9.4420e-04
 6.741872529899e+00   +1.245083259249e+03   -3.2640e+00   +1.3556e-03   +2.9248e-01   -1.9113e-02   +9.4822e-04
 6.747934913458e+00   +1.249569458068e+03   -3.2758e+00   +1.3581e-03   +2.9354e-01   -1.9187e-02   +9.5225e-04
 6.754002748394e+00   +1.254071818074e+03   -3.2876e+00   +1.3606e-03   +2.9460e-01   -1.9260e-02   +9.5630e-04
 6.760076039611e+00   +1.258590397480e+03   -3.2995e+00   +1.3631e-03   +2.9566e-01   -1.9335e-02   +9.6036e-04
 6.766154792013e+00   +1.263125254711e+03   -3.3114e+00   +1.3656e-03   +2.9672e-01   -1.9409e-02   +9.6445e-04
 6.772239010512e+00   +1.267676448399e+03   -3.3234e+00   +1.3681e-03   +2.9779e-01   -1.9484e-02   +9.6855e-04
 6.778328700024e+00   +1.272244037389e+03   -3.3354e+00   +1.3707e-03   +2.9887e-01   -1.9559e-02   +9.7266e-04
 6.784423865467e+00   +1.276828080739e+03   -3.3474e+00   +1.3732e-03   +2.9994e-01   -1.9634e-02   +9.7680e-04
 6.790524511765e+00   +1.281428637719e+03   -3.3595e+00   +1.3758e-03   +3.0102e-01   -1.9710e-02   +9.8095e-04
 6.796630643848e+00   +1.286045767810e+03   -3.3717e+00   +1.3783e-03   +3.0211e-01   -1.9785e-02   +9.8511e-04
 6.802742266648e+00   +1.290679530712e+03   -3.3838e+00   +1.3809e-03   +3.0320e-01   -1.9861e-02   +9.8930e-04
 6.808859385103e+00   +1.295329986335e+03   -3.3961e+00   +1.3834e-03   +3.0429e-01   -1.9938e-02   +9.9350e-04
 6.814982004154e+00   +1.299997194809e+03   -3.4083e+00   +1.3860e-03   +3.0539e-01   -2.0015e-02   +9.9772e-04
 6.821110128747e+00   +1.304681216477e+03   -3.4207e+00   +1.3885e-03   +3.0649e-01   -2.0092e-02   +1.0020e-03
 6.827243763833e+00   +1.309382111903e+03   -3.4330e+00   +1.3911e-03   +3.0759e-01   -2.0169e-02   +1.0062e-03
 6.833382914367e+00   +1.314099941866e+03   -3.4454e+00   +1.3937e-03   +3.0870e-01   -2.0247e-02   +1.0105e-03
 6.839527585309e+00   +1.318834767366e+03   -3.4579e+00   +1.3963e-03   +3.0981e-01   -2.0324e-02   +1.0148e-03
 6.845677781623e+00   +1.323586649621e+03   -3.4704e+00   +1.3989e-03   +3.1093e-01   -2.0403e-02   +1.0191e-03
 6.851833508277e+00   +1.328355650071e+03   -3.4829e+00   +1.4014e-03   +3.1205e-01   -2.0481e-02   +1.0234e-03
 6.857994770244e+00   +1.333141830377e+03   -3.4955e+00   +1.4040e-03   +3.1318e-01   -2.0560e-02   +1.0278e-03
 6.864161572502e+00   +1.337945252421e+03   -3.5081e+00   +1.4066e-03   +3.1431e-01   -2.0639e-02   +1.0321e-03
 6.870333920033e+00   +1.342765978309e+03   -3.5208e+00   +1.4092e-03   +3.1544e-01   -2.0718e-02   +1.0365e-03
 6.876511817822e+00   +1.347604070370e+03   -3.5335e+00   +1.4118e-03   +3.1657e-01   -2.0798e-02   +1.0409e-03
 6.882695270861e+00   +1.352459591158e+03   -3.5463e+00   +1.4145e-03   +3.1772e-01   -2.0878e-02   +1.0453e-03
